Longitude,Latitude,Roadsegment
-8.626698,41.157612,2952
-8.627481,41.157738,2952
-8.627634,41.157702,2952
-8.627949,41.158179,276268
-8.62947,41.158611,225292
-8.630676,41.158098,288433
-8.633385,41.158611,164196
-8.623764,41.160195,208041
-8.623809,41.160123,208041
-8.623836,41.160042,208041
-8.624961,41.159772,2652
-8.627013,41.158863,2652
-8.627733,41.158548,2653
-8.628543,41.158809,134547
-8.630316,41.158314,231188
-8.632161,41.158476,288430
-8.623593,41.157027,80862
-8.626041,41.157441,2951
-8.627679,41.157756,2952
-8.627904,41.158215,276268
-8.628525,41.158818,134547
-8.628624,41.159835,148168
-8.623557,41.155659,10798
-8.628687,41.159925,136780
-8.628876,41.15934,136780
-8.628993,41.158971,136782
-8.629506,41.158827,276243
-8.629803,41.158764,276244
-8.630235,41.158314,276247
-8.63181,41.158404,288428
-8.633898,41.158782,288419
-8.630856,41.160069,142763
-8.629956,41.158854,156185
-8.630217,41.158179,250696
-8.629695,41.157153,250706
-8.629083,41.157036,274007
-8.627994,41.157558,276275
-8.625807,41.157486,2971
-8.625177,41.157252,2971
-8.625123,41.156649,10812
-8.6328,41.157873,48894
-8.632368,41.157612,259926
-8.631972,41.157171,259927
-8.631594,41.156757,197348
-8.631243,41.156388,197350
-8.630649,41.155668,179145
-8.62848,41.15565,83171
-8.628732,41.156361,254818
-8.629596,41.156271,2934
-8.630361,41.15943,156182
-8.630046,41.158863,156185
-8.630235,41.158161,276264
-8.630316,41.157729,276250
-8.629479,41.156784,208935
-8.630055,41.1588,156186
-8.630334,41.158332,276247
-8.630199,41.15745,276252
-8.629632,41.15718,250707
-8.629317,41.157108,274005
-8.629209,41.15709,250661
-8.628903,41.157162,225402
-8.628777,41.157126,225402
-8.628705,41.157054,274010
-8.628237,41.157396,274013
-8.626725,41.157612,2952
-8.625978,41.157612,2951
-8.625969,41.157486,2951
-8.633916,41.158701,164195
-8.633088,41.158953,52556
-8.628399,41.157936,225350
-8.626716,41.157576,2967
-8.625519,41.157279,2971
-8.62488,41.156946,10812
-8.627616,41.157702,2952
-8.627715,41.15772,2952
-8.627994,41.158062,276267
-8.62794,41.158206,276268
-8.62839,41.158719,134547
-8.629227,41.158845,276241
-8.62956,41.158755,276243
-8.630118,41.158422,276246
-8.630244,41.157486,276252
-8.629461,41.156757,208935
-8.6256,41.157216,2951
-8.627328,41.157621,2952
-8.627463,41.157819,2952
-8.627805,41.157756,2954
-8.62785,41.158107,276268
-8.628966,41.158557,225399
-8.629245,41.158764,225308
-8.629956,41.158422,250616
-8.630199,41.157594,250700
-8.63046,41.157072,10197
-8.631117,41.156748,10198
-8.631783,41.157054,259927
-8.632377,41.157639,259926
-8.632836,41.158161,197345
-8.633232,41.15844,197344
-8.628435,41.156883,80864
-8.628084,41.157729,274015
-8.628057,41.157999,274018
-8.62893,41.159124,148168
-8.62821,41.157477,274013
-8.628102,41.157576,274014
-8.627886,41.157999,276267
-8.627274,41.158719,2653
-8.625483,41.15952,2652
-8.627895,41.156217,80864
-8.628012,41.157432,276274
-8.628795,41.158701,274028
-8.630064,41.158845,156185
-8.630298,41.158026,276265
-8.629461,41.157018,276257
-8.62884,41.156973,276261
-8.628705,41.157,276263
-8.627697,41.157639,2966
-8.625564,41.157288,2971
-8.625006,41.157189,2971
-8.624871,41.157027,10812
-8.624916,41.155803,18395
-8.632791,41.15853,288432
-8.63154,41.158323,288427
-8.631198,41.158323,288427
-8.631081,41.158395,288427
-8.630325,41.158242,231189
-8.630154,41.157549,276251
-8.629497,41.156955,276257
-8.62974,41.156028,2936
-8.6247,41.159655,208975
-8.624619,41.159718,208974
-8.630613,41.159628,142764
-8.630343,41.159223,156182
-8.63001,41.15853,276246
-8.630307,41.157702,276250
-8.630244,41.157486,276252
-8.629668,41.157018,276256
-8.628723,41.156928,80865
-8.627904,41.156253,80864
-8.624511,41.160006,208041
-8.625789,41.15943,2652
-8.628003,41.158494,134544
-8.629587,41.158836,276243
-8.630127,41.158449,276246
-8.629857,41.157,276256
-8.629767,41.155677,2939
-8.62803,41.156325,80864
-8.628516,41.156955,80865
-8.628048,41.157396,276274
-8.628633,41.1588,134548
-8.628597,41.159997,148169
-8.624664,41.15943,208977
-8.62848,41.157486,225382
-8.62785,41.157693,2954
-8.625897,41.157711,2951
-8.625015,41.157198,128158
-8.625528,41.155974,10813
-8.624502,41.155632,10793
-8.628408,41.157288,276272
-8.627526,41.157513,2966
-8.626284,41.157441,2969
-8.626149,41.157432,2970
-8.626131,41.157504,2970
-8.625915,41.157504,2971
-8.625591,41.157369,2971
-8.625411,41.157306,2971
-8.625042,41.157243,2971
-8.62497,41.157144,10812
-8.624988,41.156937,10812
-8.62515,41.156469,10813
-8.625402,41.155731,10814
-8.630118,41.157387,189270
-8.629497,41.156964,276257
-8.628768,41.157018,276261
-8.628066,41.157387,276274
-8.626248,41.157396,2969
-8.625006,41.15718,2971
-8.624907,41.157135,10812
-8.625267,41.155857,10813
-8.627193,41.155641,273174
-8.62713,41.155902,289697
-8.626968,41.15619,53236
-8.627022,41.156055,53231
-8.62713,41.156001,289700
-8.627283,41.155767,289697
-8.627517,41.155614,127918
-8.628318,41.157486,225384
-8.628183,41.157702,250668
-8.628363,41.158602,134546
-8.629983,41.158656,276245
-8.631594,41.158404,288427
-8.624124,41.158989,208983
-8.624574,41.159493,208976
-8.624637,41.15961,208975
-8.628714,41.159979,244208
-8.628822,41.159538,136780
-8.628921,41.159169,136780
-8.62911,41.158872,276277
-8.630064,41.15835,250694
-8.629974,41.15718,276255
-8.628615,41.15691,80865
-8.627868,41.155974,80864
-8.633871,41.158701,164195
-8.63298,41.159439,52556
-8.623755,41.157117,53210
-8.623782,41.157036,80862
-8.624304,41.157162,2949
-8.625258,41.157279,2951
-8.628192,41.156514,80864
-8.628444,41.156775,80864
-8.628543,41.157045,276271
-8.628039,41.157558,276275
-8.627949,41.158008,276267
-8.627364,41.158584,2653
-8.625699,41.159421,2652
-8.624943,41.159763,2652
-8.623863,41.160087,208041
-8.627328,41.155632,273174
-8.623539,41.158683,208984
-8.624754,41.159574,208975
-8.624646,41.16015,229911
-8.627373,41.155677,80866
-8.628327,41.156784,80864
-8.628489,41.156775,80864
-8.628525,41.157054,276271
-8.627382,41.157522,2966
-8.626041,41.157315,2970
-8.627508,41.155812,80868
-8.628273,41.156865,80864
-8.628309,41.156946,80864
-8.628264,41.157225,274012
-8.627931,41.157441,274013
-8.627895,41.157531,276275
-8.627814,41.157693,2954
-8.6283,41.158548,134546
-8.628696,41.159565,148168
-8.624061,41.156154,18393
-8.624016,41.156064,18393
-8.623935,41.156388,18393
-8.624007,41.156892,18393
-8.625276,41.156046,10813
-8.623431,41.158548,208985
-8.624655,41.159655,208975
-8.630199,41.158953,156185
-8.630352,41.157585,276251
-8.629074,41.157072,274007
-8.628633,41.157009,276263
-8.628426,41.156892,80864
-8.627526,41.155704,80867
-8.627715,41.155632,127916
-8.628273,41.156361,80864
-8.628525,41.156703,80864
-8.628363,41.157099,276271
-8.627994,41.157513,276275
-8.628426,41.15826,274036
-8.629569,41.158692,250682
-8.630046,41.15853,276246
-8.630883,41.158242,288427
-8.63262,41.158521,288431
-8.623368,41.15853,208986
-8.624088,41.159142,16855
-8.633484,41.158647,288419
-8.632656,41.157927,259926
-8.632332,41.157585,259926
-8.632044,41.15727,259927
-8.631936,41.157171,259927
-8.631774,41.157,259927
-8.631522,41.156739,197348
-8.631252,41.156694,10200
-8.631054,41.156838,10197
-8.630838,41.156919,10197
-8.63073,41.157009,10197
-8.630604,41.157081,10197
-8.630514,41.157216,10197
-8.630325,41.157306,10196
-8.630037,41.157216,276254
-8.628453,41.156829,80864
-8.628003,41.156082,80864
-8.627823,41.155839,80864
-8.624691,41.157873,3587
-8.624646,41.158026,3587
-8.624331,41.158881,3587
-8.624556,41.15925,208980
-8.624628,41.159367,208978
-8.624655,41.159448,208977
-8.624682,41.159826,208974
-8.624817,41.159835,2652
-8.62659,41.159061,2652
-8.627364,41.158674,2653
-8.627652,41.158503,2653
-8.628345,41.158494,274032
-8.630055,41.158611,276245
-8.631621,41.158386,288427
-8.633061,41.158665,288418
-8.633997,41.158791,288419
-8.632953,41.158674,288418
-8.630676,41.158251,231194
-8.630703,41.158179,231194
-8.630109,41.15736,189270
-8.629938,41.15718,250705
-8.628228,41.157747,274043
-8.628579,41.158791,134548
-8.628462,41.157036,276271
-8.628201,41.157369,276274
-8.627949,41.157765,276279
-8.628183,41.158449,134544
-8.629488,41.158836,276242
-8.630352,41.157801,276250
-8.629956,41.157198,276255
-8.629848,41.157153,276255
-8.629749,41.157189,276256
-8.629821,41.157135,276255
-8.629884,41.157072,276255
-8.628507,41.15673,80864
-8.628723,41.159745,136780
-8.628876,41.159232,136780
-8.629074,41.158899,136783
-8.630154,41.158314,276247
-8.629794,41.15709,276256
-8.629011,41.157045,274007
-8.628885,41.157045,274008
-8.628498,41.156883,80864
-8.627625,41.155974,80864
-8.624817,41.159916,2652
-8.626347,41.15916,2652
-8.626905,41.158908,2652
-8.627157,41.158791,2652
-8.627211,41.158854,2652
-8.627778,41.158557,2653
-8.629443,41.158863,276242
-8.629605,41.158782,276243
-8.629866,41.158629,276245
-8.630163,41.15826,276264
-8.629929,41.157162,276255
-8.62956,41.156226,2934
-8.628363,41.157306,274012
-8.628147,41.157576,274014
-8.628075,41.15772,274015
-8.628066,41.158188,274019
-8.626599,41.159034,2652
-8.625177,41.159709,2652
-8.624961,41.159673,2652
-8.624817,41.159619,2652
-8.623962,41.160024,208041
-8.628273,41.157495,225384
-8.628309,41.157423,225386
-8.628201,41.157495,250667
-8.62803,41.157693,274015
-8.627868,41.157756,276279
-8.627904,41.157855,276280
-8.62803,41.158314,276269
-8.627247,41.158737,2653
-8.625987,41.159358,2652
-8.625078,41.159709,2652
-8.624565,41.159826,208041
-8.623494,41.157,80862
-8.625726,41.157477,2951
-8.627949,41.157981,276267
-8.62803,41.158242,276268
-8.628615,41.159547,148168
-8.630775,41.159871,142764
-8.630082,41.158953,156185
-8.630118,41.15844,276246
-8.630352,41.157918,276249
-8.629524,41.157,276257
-8.628417,41.15718,276271
-8.627031,41.157513,2967
-8.625267,41.157225,2971
-8.625123,41.157189,2971
-8.625159,41.156379,10813
-8.624754,41.159889,2652
-8.626869,41.158971,2652
-8.627949,41.158485,2653
-8.629578,41.158863,276243
-8.630172,41.158494,276246
-8.631792,41.15844,288428
-8.633889,41.158755,288419
-8.62884,41.15952,136780
-8.629335,41.158809,276242
-8.629605,41.1588,276243
-8.63028,41.157999,276265
-8.629893,41.157171,276255
-8.628642,41.157009,276263
-8.627949,41.156001,80864
-8.627625,41.155749,80868
-8.624358,41.159979,208041
-8.626086,41.159232,2652
-8.6274,41.158602,2653
-8.627679,41.158539,2653
-8.627769,41.158485,2653
-8.627832,41.158413,2653
-8.627706,41.158539,2653
-8.628201,41.158737,134546
-8.629929,41.15844,250694
-8.629884,41.157252,250705
-8.629542,41.156541,2934
-8.629677,41.156082,2936
-8.629929,41.155794,2939
-8.628309,41.157369,274013
-8.62812,41.157603,274014
-8.627976,41.157648,274015
-8.628084,41.158341,274021
-8.628921,41.159025,148167
-8.628615,41.160042,148169
-8.628147,41.156244,80864
-8.628309,41.156523,80864
-8.628426,41.156712,80864
-8.628534,41.156964,80865
-8.628408,41.15709,276271
-8.628417,41.157225,274012
-8.628138,41.157441,274013
-8.628174,41.15835,274022
-8.629056,41.158791,250685
-8.630082,41.158512,276246
-8.630163,41.158431,276246
-8.631378,41.158404,288427
-8.632656,41.158521,288431
-8.633124,41.158665,288418
-8.633781,41.15871,288419
-8.6283,41.157306,274012
-8.628183,41.157396,274013
-8.628057,41.157567,274014
-8.628012,41.157963,274018
-8.628714,41.158881,134549
-8.633538,41.158683,288419
-8.632971,41.15916,52556
-8.633466,41.15862,164196
-8.631819,41.158287,288425
-8.630766,41.158179,288426
-8.630649,41.158179,288433
-8.630244,41.158017,276265
-8.629443,41.157027,276257
-8.628579,41.157072,276263
-8.627922,41.158134,276268
-8.628813,41.159169,148168
-8.623971,41.156982,80863
-8.627319,41.157702,2952
-8.628039,41.157792,274016
-8.628768,41.158206,189286
-8.630577,41.158026,288433
-8.633133,41.158431,164198
-8.627121,41.159745,223482
-8.628246,41.15997,223483
-8.628372,41.156586,80864
-8.628552,41.156748,80864
-8.628291,41.157333,274012
-8.628003,41.157738,274016
-8.627958,41.158053,274018
-8.628498,41.158683,134547
-8.629677,41.158827,276243
-8.630082,41.15853,276246
-8.631126,41.158341,288427
-8.633151,41.158683,288418
-8.62335,41.158602,208985
-8.624592,41.159565,208975
-8.624637,41.159727,208974
-8.623692,41.160159,208041
-8.62461,41.159898,208041
-8.624313,41.159061,208982
-8.623404,41.158467,53210
-8.623764,41.157234,53210
-8.624718,41.15718,2949
-8.624736,41.157252,2950
-8.625123,41.15646,10813
-8.62533,41.155713,10814
-8.626167,41.155695,53222
-8.626392,41.155902,273139
-8.626329,41.156136,273109
-8.626257,41.156298,273110
-8.626257,41.156424,273110
-8.626167,41.156694,273110
-8.626257,41.157045,273143
-8.626509,41.156802,273143
-8.627616,41.155893,80864
-8.628057,41.15655,80864
-8.62839,41.157009,80865
-8.628021,41.157765,276279
-8.627931,41.158332,276269
-8.62632,41.159268,2652
-8.633655,41.158836,288419
-8.631216,41.158377,288427
-8.630901,41.158305,288427
-8.630154,41.157873,276249
-8.628705,41.157261,189276
-8.628552,41.157171,189275
-8.628255,41.157324,276273
-8.628075,41.157522,276275
-8.626653,41.157513,2968
-8.625114,41.157261,2971
-8.625006,41.156613,10813
-8.625096,41.156262,10813
-8.624583,41.155605,10793
-8.623449,41.155722,10799
-8.623215,41.155812,10801
-8.623512,41.160186,208041
-8.624484,41.15988,208041
-8.624673,41.159808,208974
-8.624637,41.159331,208979
-8.624322,41.159043,208982
-8.623467,41.158458,53210
-8.623737,41.15745,53210
-8.623917,41.157099,80863
-8.624385,41.157189,2949
-8.6283,41.156721,80864
-8.628525,41.156964,80865
-8.628084,41.157603,274014
-8.628147,41.15844,134544
-8.628759,41.159412,148168
-8.627949,41.156316,80864
-8.628192,41.156775,80864
-8.628336,41.157171,276272
-8.627976,41.157486,276275
-8.628039,41.157693,276278
-8.628345,41.158539,134546
-8.628651,41.159511,148168
-8.624664,41.159835,208974
-8.623539,41.158845,208984
-8.623773,41.15763,53210
-8.623692,41.157486,53210
-8.623728,41.157306,53210
-8.624709,41.157054,12223
-8.624988,41.157315,2951
-8.627616,41.157765,2952
-8.628246,41.158296,226420
-8.629515,41.158827,276243
-8.629596,41.158764,276243
-8.630343,41.157846,276250
-8.6301,41.157216,276254
-8.629569,41.15673,208935
-8.628201,41.156514,80864
-8.628165,41.15727,276273
-8.628012,41.158242,276268
-8.62623,41.159169,2652
-8.624862,41.159781,2652
-8.624313,41.15997,208041
-8.623602,41.158647,208984
-8.624538,41.159124,208981
-8.624754,41.160186,229911
-8.623368,41.158602,208985
-8.62353,41.158521,208984
-8.623935,41.158764,208983
-8.624088,41.158854,208983
-8.62425,41.159025,16854
-8.630307,41.159187,156182
-8.630154,41.15898,156185
-8.630046,41.158512,276246
-8.630199,41.158386,276247
-8.630343,41.157963,276248
-8.630028,41.157297,276254
-8.628993,41.156991,276260
-8.628345,41.156748,80864
-8.627913,41.156271,80864
-8.627625,41.155911,80864
-8.627634,41.155866,80864
-8.628453,41.156793,80864
-8.628606,41.156937,80865
-8.627985,41.15754,276275
-8.628282,41.158521,274033
-8.630109,41.158557,276246
-8.631522,41.158386,288427
-8.633691,41.158773,288419
-8.626266,41.156478,273144
-8.626428,41.156838,273143
-8.625843,41.157297,2971
-8.625087,41.157189,2971
-8.624943,41.157216,128158
-8.62461,41.158017,3587
-8.624331,41.158836,3587
-8.623728,41.159223,16855
-8.628543,41.155677,254815
-8.630352,41.159304,156182
-8.629911,41.158728,156186
-8.63028,41.1579,250699
-8.629407,41.156964,276257
-8.6292,41.156928,276259
-8.628309,41.156523,80864
-8.629092,41.156352,254821
-8.629191,41.156451,254821
-8.628966,41.15637,254820
-8.629623,41.156559,2934
-8.629425,41.156676,208935
-8.629398,41.156604,208935
-8.629245,41.156739,208935
-8.628966,41.156991,276261
-8.628606,41.15691,80865
-8.627769,41.155974,80864
-8.627778,41.15592,80864
-8.628579,41.156955,80865
-8.627715,41.155848,80864
-8.628552,41.15682,80864
-8.628237,41.157684,274043
-8.628336,41.158413,274035
-8.630064,41.158368,273991
-8.63037,41.157153,10197
-8.630964,41.156847,10197
-8.628579,41.156244,83165
-8.629092,41.156442,254821
-8.629209,41.156505,254821
-8.629443,41.156703,208935
-8.62938,41.156847,208934
-8.627967,41.157531,276275
-8.628777,41.158809,134549
-8.630469,41.158242,231194
-8.63289,41.158638,288432
-8.628408,41.15736,225388
-8.628075,41.157603,250668
-8.625969,41.157378,2971
-8.625015,41.157216,2971
-8.624943,41.156883,10812
-8.625258,41.155614,11479
-8.623503,41.155668,10798
-8.627445,41.155731,80867
-8.628084,41.156388,80864
-8.628507,41.156865,80864
-8.628516,41.157198,274011
-8.627202,41.157432,2967
-8.625411,41.157216,2971
-8.623179,41.157,80862
-8.630145,41.159088,156184
-8.630073,41.158998,156185
-8.629875,41.158746,156186
-8.630235,41.158206,276264
-8.630154,41.157414,276253
-8.629416,41.156982,276257
-8.628543,41.156982,80865
-8.627778,41.156046,80864
-8.630559,41.159592,156181
-8.629965,41.15889,156185
-8.630172,41.158278,276247
-8.630271,41.157747,276250
-8.630208,41.15754,276251
-8.629686,41.157081,276256
-8.628975,41.156946,276260
-8.62812,41.156424,80864
-8.62758,41.155758,80868
-8.625915,41.157324,2971
-8.625411,41.157315,2971
-8.625033,41.157207,2971
-8.624601,41.157981,3587
-8.624259,41.158953,3587
-8.623251,41.159385,3583
-8.633385,41.158683,288419
-8.632215,41.158476,288430
-8.631999,41.158512,288429
-8.631801,41.158584,234772
-8.631774,41.158458,234771
-8.631702,41.158395,288427
-8.631576,41.158278,288427
-8.631459,41.158188,288427
-8.631486,41.158269,288427
-8.631027,41.158224,288427
-8.63064,41.158161,231194
-8.629983,41.157405,250703
-8.629623,41.15709,250707
-8.629173,41.156937,276260
-8.628498,41.157126,276271
-8.627949,41.158143,276268
-8.627004,41.158836,2652
-8.62596,41.159304,2652
-8.625357,41.159574,2652
-8.627643,41.155659,127916
-8.628138,41.156442,80864
-8.628399,41.156865,80864
-8.628426,41.156955,80865
-8.628003,41.157576,276278
-8.627967,41.157882,276266
-8.628363,41.158674,134546
-8.628939,41.158881,276276
-8.629227,41.158881,276241
-8.629506,41.158845,276243
-8.629614,41.158818,276243
-8.630118,41.158485,276246
-8.631522,41.158359,288427
-8.633871,41.158737,288419
-8.624277,41.16006,208041
-8.624367,41.159133,208982
-8.623476,41.158377,53210
-8.623737,41.157513,53210
-8.6238,41.157576,53210
-8.62398,41.157198,53210
-8.624646,41.157009,12223
-8.625168,41.157333,2951
-8.625159,41.157657,2951
-8.624412,41.157189,2949
-8.626743,41.157585,2952
-8.62821,41.15817,225343
-8.629524,41.158782,250689
-8.630982,41.158287,288427
-8.633565,41.15871,288419
-8.628237,41.157639,274043
-8.62812,41.157837,225393
-8.627958,41.157792,276279
-8.627967,41.158197,276268
-8.626473,41.159025,2652
-8.625195,41.159628,2652
-8.624484,41.159916,208041
-8.627922,41.156262,80864
-8.628507,41.15709,276271
-8.628057,41.157567,276275
-8.627895,41.15826,276268
-8.625735,41.159394,2652
-8.624871,41.159754,2652
-8.624241,41.159979,208041
-8.623836,41.160141,208041
-8.624826,41.159853,2652
-8.626293,41.159196,2652
-8.627112,41.158827,2652
-8.62722,41.158782,2652
-8.628399,41.158773,134547
-8.629497,41.158908,276242
-8.629947,41.15853,276245
-8.630235,41.158143,276264
-8.630343,41.157828,276250
-8.629731,41.157117,276256
-8.629803,41.156181,2934
-8.627697,41.15763,2966
-8.627841,41.157621,2964
-8.628093,41.157891,274018
